Employee_ID,Cluster,Job_Family,Age_Bucket,Generation,Gender,Tenure_Bucket,Grade_Bucket,Latest_Rating,No_Of_Promos,Compensation_Ratio_Bucket,Team_Change,Title_Change,Manager_Change,Total_Span,Manager_Age,Manager_Gender,Manager_Generation,Manager_Tenure_Bukcet,Manager_Total_Span,Manager_latest_Rating,Manager_Grade_Bucket,latest_Increment,Career Development,Change Management,Collaboration,Commit,Communication,Enabling Infrastructure,Ethics,Inclusion & Diversity,Leadership,Openness,People Manager,Performance,Respect,Role Clarity,Strategy & Direction,Talent & Staffing,Total Rewards,Values - Audacity,Values - Bias for Action,Values - Customer First,Work-Life Balance,NPS_Score,TSLP Bucket,Employee Status,Emp Stat
55273,SSE,Product Management,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,ME,3,0.6 - 0.7,4,6,6,2,37,M,Gen Y,3-4 Yrs,6,ME,14--15,0,100,0,100,66.666666,50,50,100,100,66.666666,100,100,100,100,100,100,50,100,100,33.333333,100,100,100,< 1Year,Active,Active
74030,UAR,UI Engineering,30-34 Years,Gen Y,F,Above 5 Yrs,8--9,ME,1,0.8 - 0.9,2,3,4,0,30,M,Gen Y,6 Months - 1 Yr,21,ME,12--13,8.3,100,50,100,100,0,50,66.666666,100,66.666666,100,100,50,100,100,50,50,66.666666,100,33.333333,100,100,100,3--4 Years,Active,Active
128876,FSG,Software Development Engineering,25-29 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,0.9 - 1,0,0,0,0,40,M,Gen Y,4-5 Yrs,19,EE,12--13,6,100,50,33.333333,100,0,50,100,100,33.333333,100,100,0,100,100,0,0,100,100,100,100,100,100,2--3 Years,Active,Active
129015,UAR,Software Development Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,EE,1,0.7 - 0.8,1,1,2,0,39,M,Gen Y,2-3 Yrs,21,ME,12--13,14,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,66.666666,50,66.666666,100,100,100,< 6 Months,Active,Active
76746,CDO&M3,Buying,35-39 Years,Gen Y,M,Above 5 Yrs,12--13,EE,2,0.6 - 0.7,5,5,7,7,41,M,Gen Y,3-4 Yrs,6,ME,14--15,20,100,100,100,100,100,0,83.333333,100,66.666666,100,50,100,100,100,50,100,100,100,100,100,100,100,3--4 Years,Active,Active
76822,FPG,Business Development,30-34 Years,Gen Y,M,Above 5 Yrs,10--11,ME,3,0.6 - 0.7,5,5,2,0,38,M,Gen Y,4-5 Yrs,1,ME,10--11,9,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
72895,UAR,Product Management,30-34 Years,Gen Y,M,6 Months - 1 Yr,12--13,ME,1,0.9 - 1,0,0,2,0,44,M,Gen X,Above 5 Yrs,5,EE,14--15,6,100,100,66.666666,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,50,0,100,100,100,5 Years+,Active,Active
77427,SXP,Management,40-44 Years,Gen Y,M,Above 5 Yrs,14--15,EE,2,0.7 - 0.8,1,2,5,3,45,M,Gen X,Above 5 Yrs,4,EE,16 & Above,9.5,100,100,100,100,100,100,100,100,66.666666,100,66.666666,100,100,100,100,100,100,50,100,100,100,100,1--2 Years,Active,Active
77603,CDO&M3,Business Operations,40-44 Years,Gen X,M,Above 5 Yrs,14--15,EE,2,0.6 - 0.7,3,5,8,5,43,M,Gen X,Above 5 Yrs,5,ME,16 & Above,7.5,100,100,100,100,100,0,100,100,66.666666,100,16.666666,100,100,100,100,100,100,100,66.666666,100,100,100,1--2 Years,Active,Active
77910,FSG,Software Development Engineering,25-29 Years,Gen Y,M,Above 5 Yrs,8--9,EE,2,0.9 - 1,3,3,5,0,38,M,Gen Y,1-2 Yrs,14,EE,12--13,9.5,100,100,66.666666,100,50,100,100,100,33.333333,100,100,50,100,100,100,50,100,100,100,100,100,100,2--3 Years,Active,Active
73176,IT,Corp Apps,35-39 Years,Gen Y,M,Above 5 Yrs,10--11,EE,1,1+,4,2,5,0,37,M,Gen Y,1-2 Yrs,8,EE,12--13,5.5,100,100,100,100,100,100,66.666666,100,33.333333,100,66.666666,100,100,100,100,100,100,100,100,100,100,100,4--5 Years,Active,Active
129365,SSE,UI Engineering,30-34 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.9 - 1,1,0,2,0,46,M,Gen X,3-6 Months,14,ME,12--13,10,100,100,100,100,50,100,66.666666,100,66.666666,100,83.333333,100,100,100,50,50,66.666666,100,100,100,100,100,2--3 Years,Active,Active
73440,Flipkart Corp,Retail Operations,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,EE,3,0.7 - 0.8,3,5,6,2,40,M,Gen Y,3-4 Yrs,4,ME,14--15,11.5,100,0,100,100,100,0,100,100,66.666666,100,100,100,100,100,100,0,100,100,66.666666,100,100,100,1--2 Years,Active,Active
78759,UAR,Product Management,35-39 Years,Gen Y,M,Above 5 Yrs,12--13,ME,2,0.8 - 0.9,5,4,6,1,44,M,Gen X,Above 5 Yrs,5,EE,14--15,7,100,100,66.666666,66.666666,0,100,100,66.666666,66.666666,100,100,50,100,100,0,100,33.333333,100,0,100,100,100,4--5 Years,Active,Active
74102,HR,Human Resources Business Partnering,30-34 Years,Gen Y,M,Above 5 Yrs,8--9,EE,1,0.6 - 0.7,3,3,5,0,36,M,Gen Y,1-2 Yrs,4,ME,12--13,10.5,100,100,33.333333,100,100,100,100,66.666666,66.666666,100,100,50,100,100,100,100,33.333333,100,100,100,100,100,5 Years+,Active,Active
74259,FSG,Software Development Engineering,35-39 Years,Gen Y,M,Above 5 Yrs,12--13,ME,3,0.8 - 0.9,5,4,7,14,44,M,Gen X,1-2 Yrs,10,EE,14--15,8,100,100,66.666666,100,100,50,100,100,66.666666,100,100,100,100,100,100,100,100,50,100,100,100,100,3--4 Years,Active,Active
79960,CDO&M3,Brand Marketing,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,EE,3,0.7 - 0.8,3,4,5,1,37,M,Gen Y,6 Months - 1 Yr,2,ME,12--13,15,100,50,33.333333,66.666666,100,100,83.333333,100,66.666666,100,83.333333,50,100,100,100,50,66.666666,100,33.333333,100,100,100,< 6 Months,Active,Active
80727,CDO&M3,Business Development,35-39 Years,Gen Y,M,Above 5 Yrs,12--13,ME,2,0.7 - 0.8,4,2,10,2,33,M,Gen Y,2-3 Yrs,4,ME,14--15,9,100,100,66.666666,100,100,100,100,100,66.666666,100,100,0,100,100,100,100,66.666666,100,100,100,100,100,< 1Year,Active,Active
77224,SXP,Software Development Engineering,30-34 Years,Gen Y,M,Above 5 Yrs,10--11,ME,2,0.8 - 0.9,5,3,4,0,39,M,Gen Y,2-3 Yrs,25,EE,12--13,9,100,0,100,66.666666,50,100,83.333333,66.666666,66.666666,100,100,50,100,100,100,100,0,100,100,100,100,100,< 1Year,Active,Active
90827,CFP,Analytics - Data Analyst,30-34 Years,Gen Y,F,4-5 Yrs,8--9,OP,1,1+,1,1,2,0,33,M,Gen Y,6 Months - 1 Yr,19,ME,12--13,10,100,100,66.666666,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
90853,Flipkart Corp,Analytics,35-39 Years,Gen Y,M,3-4 Yrs,10--11,ME,1,0.6 - 0.7,3,1,5,0,33,M,Gen Y,Above 5 Yrs,7,ME,12--13,9,100,50,100,33.333333,0,0,100,100,66.666666,100,100,100,100,100,50,50,66.666666,100,66.666666,100,100,100,1--2 Years,Active,Active
91641,CDO&M3,Strategy,30-34 Years,Gen Y,M,4-5 Yrs,12--13,ME,2,0.6 - 0.7,3,6,5,3,34,F,Gen Y,Above 5 Yrs,5,OP,12--13,9,100,50,66.666666,66.666666,100,100,100,66.666666,33.333333,100,100,100,100,100,50,100,66.666666,100,100,100,100,100,1--2 Years,Active,Active
79646,SSE,Software Development Engineering,25-29 Years,Gen Y,F,Above 5 Yrs,10--11,ME,2,0.8 - 0.9,2,3,4,0,31,M,Gen Y,Above 5 Yrs,16,EE,12--13,8,100,50,100,66.666666,50,100,83.333333,100,0,100,100,0,100,100,100,0,66.666666,100,33.333333,100,100,100,1--2 Years,Active,Active
134349,UAR,Software Development Engineering,25-29 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,0.9 - 1,3,0,1,0,36,M,Gen Y,Above 5 Yrs,10,EE,12--13,8,100,100,66.666666,100,50,100,100,100,66.666666,100,100,100,100,100,100,0,100,100,100,100,100,100,2--3 Years,Active,Active
82664,eKart,Lean,35-39 Years,Gen Y,M,Above 5 Yrs,10--11,EE,2,0.7 - 0.8,4,4,6,0,41,M,Gen Y,Above 5 Yrs,7,ME,12--13,17,100,50,100,66.666666,50,100,83.333333,100,66.666666,100,100,50,100,100,100,50,66.666666,50,66.666666,100,100,100,< 6 Months,Active,Active
134921,SXP,Data Scientist,35-39 Years,Gen Y,M,1-2 Yrs,14--15,EE,1,0.7 - 0.8,3,1,2,0,41,M,Gen Y,1-2 Yrs,12,ME,14--15,12,100,100,66.666666,100,100,100,100,100,66.666666,100,100,50,100,100,50,50,100,0,33.333333,100,100,100,< 6 Months,Active,Active
135200,HR,Human Resources Business Partnering,30-34 Years,Gen Y,M,1-2 Yrs,10--11,EE,1,0.8 - 0.9,1,1,3,0,35,M,Gen Y,Above 5 Yrs,1,ME,14--15,15,100,100,33.333333,33.333333,100,100,83.333333,66.666666,33.333333,100,83.333333,50,100,100,50,50,100,100,100,100,100,100,< 6 Months,Active,Active
135909,SXP,Software Development Engineering,25-29 Years,Gen Z,M,1-2 Yrs,8--9,EE,0,0.9 - 1,2,0,1,0,32,F,Gen Y,Above 5 Yrs,7,ME,10--11,8,100,100,66.666666,100,50,100,100,100,66.666666,100,100,100,100,100,100,100,33.333333,100,100,100,100,100,1--2 Years,Active,Active
945516,Flipkart Wholesale,Business Development,45-49 Years,Gen X,M,2-3 Yrs,12--13,ME,0,0.8 - 0.9,0,0,2,4,32,F,Gen Y,Above 5 Yrs,3,ME,12--13,6,100,100,66.666666,100,100,100,83.333333,83.333333,66.666666,100,100,100,100,100,75,75,100,75,100,100,100,100,< 1Year,Active,Active
94810,Flipkart Corp,Analytics - Data Analyst,30-34 Years,Gen Y,M,2-3 Yrs,8--9,ME,0,1+,2,0,2,0,37,M,Gen Y,Above 5 Yrs,6,ME,12--13,6,100,100,66.666666,66.666666,100,100,83.333333,66.666666,33.333333,100,100,50,100,100,100,50,33.333333,100,33.333333,100,100,100,2--3 Years,Active,Active
99940,CFP,Software Development Engineering,25-29 Years,Gen Y,M,4-5 Yrs,8--9,ME,1,0.8 - 0.9,1,2,4,0,35,M,Gen Y,Above 5 Yrs,7,ME,10--11,10,100,50,100,66.666666,100,100,100,100,66.666666,100,100,50,100,100,50,0,66.666666,100,100,100,100,100,3--4 Years,Active,Active
140917,SSE,Product Management,25-29 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.6 - 0.7,1,0,2,0,38,M,Gen Y,Above 5 Yrs,4,EE,12--13,9,100,100,100,66.666666,100,50,83.333333,100,66.666666,100,100,100,100,100,50,0,100,100,100,100,100,100,1--2 Years,Active,Active
141075,UAR,Design- UI/UX,35-39 Years,Gen Y,M,6 Months - 1 Yr,12--13,ME,0,0.9 - 1,0,0,0,4,36,M,Gen Y,Above 5 Yrs,6,ME,12--13,10,100,100,100,100,100,100,66.666666,66.666666,66.666666,100,66.666666,50,100,100,100,100,100,50,100,100,100,100,1--2 Years,Active,Active
141843,SXP,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,0,0,39,M,Gen Y,2-3 Yrs,25,EE,12--13,7.7,100,50,66.666666,66.666666,50,0,83.333333,100,33.333333,100,83.333333,50,100,100,50,100,66.666666,50,66.666666,100,100,100,< 1Year,Active,Active
152560,CDO&M3,Business Development,20-24 Years,Gen Z,M,0-3 Months,8--9,ME,0,0.7 - 0.8,0,0,0,0,32,M,Gen Y,Above 5 Yrs,5,EE,10--11,2.2,100,0,0,100,50,0,66.666666,66.666666,0,100,100,100,100,100,50,0,100,50,33.333333,100,100,100,< 6 Months,Active,Active
19055,CX,Customer Operations,25-29 Years,Gen Y,M,Above 5 Yrs,8--9,ME,1,0.7 - 0.8,8,2,11,6,30,M,Gen Y,Above 5 Yrs,4,ME,10--11,9,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,100,50,100,50,100,100,100,100,1--2 Years,Active,Active
202178,eKart,MH Operations - Central,35-39 Years,Gen Y,M,Above 5 Yrs,10--11,EE,3,0.6 - 0.7,5,5,8,4,46,M,Gen X,Above 5 Yrs,9,EE,14--15,17,100,87.5,100,91.666666,100,87.5,95.833333,91.666666,83.333333,100,87.499999,75,100,100,100,100,91.666666,87.5,100,100,100,100,< 6 Months,Active,Active
57219,CX,Customer Operations,30-34 Years,Gen Y,M,Above 5 Yrs,8--9,ME,2,0.7 - 0.8,5,4,5,0,31,M,Gen Y,Above 5 Yrs,12,EE,10--11,15,100,50,100,100,100,100,100,66.666666,66.666666,100,83.333333,50,100,100,100,100,66.666666,100,100,100,100,100,< 6 Months,Active,Active
62320,FPG,Data Scientist,30-34 Years,Gen Y,M,2-3 Yrs,8--9,EE,0,0.8 - 0.9,1,1,1,0,46,M,Gen X,Above 5 Yrs,15,ME,14--15,9.2,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,50,66.666666,100,100,100,100,100,2--3 Years,Active,Active
75306,CX,Customer Operations,30-34 Years,Gen Y,M,Above 5 Yrs,10--11,OP,2,0.7 - 0.8,3,3,5,2,39,M,Gen Y,Above 5 Yrs,3,ME,12--13,25,100,100,100,100,100,100,100,66.666666,66.666666,100,16.666666,100,100,100,50,100,100,100,100,100,100,100,< 6 Months,Active,Active
76467,Flipkart Corp,Analytics,30-34 Years,Gen Y,M,Above 5 Yrs,10--11,EE,1,0.7 - 0.8,4,5,5,0,35,M,Gen Y,1-2 Yrs,6,ME,12--13,11,100,50,66.666666,100,50,100,100,100,66.666666,100,66.666666,50,100,100,0,100,66.666666,100,66.666666,100,100,100,4--5 Years,Active,Active
76515,CX,CX Design,30-34 Years,Gen Y,M,Above 5 Yrs,10--11,OP,3,0.1 - 0.6,4,6,9,1,42,F,Gen X,Above 5 Yrs,10,ME,14--15,66,100,50,100,66.666666,100,100,100,66.666666,33.333333,100,66.666666,50,100,100,100,100,66.666666,100,100,100,100,100,< 6 Months,Active,Active
76854,UAR,Design - Creatives,35-39 Years,Gen Y,M,Above 5 Yrs,8--9,ME,2,0.8 - 0.9,3,3,1,0,34,M,Gen Y,Above 5 Yrs,14,ME,12--13,5.8,100,100,100,100,50,100,100,100,33.333333,100,100,100,100,100,0,0,100,50,100,100,100,100,4--5 Years,Active,Active
78742,eKart,City logistics,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,EE,2,0.8 - 0.9,4,4,4,6,38,M,Gen Y,1-2 Yrs,5,OP,14--15,13,100,100,100,100,50,50,100,100,33.333333,100,100,50,100,100,50,50,100,50,33.333333,100,100,100,1--2 Years,Active,Active
79869,CDO&M3,Sell,35-39 Years,Gen Y,M,Above 5 Yrs,12--13,EE,3,0.7 - 0.8,2,4,4,3,36,M,Gen Y,Above 5 Yrs,4,EE,14--15,8,100,100,0,100,100,50,83.333333,100,66.666666,100,66.666666,50,100,100,50,0,100,50,0,100,100,100,1--2 Years,Active,Active
81394,CDO&M3,Business Development,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,EE,2,0.8 - 0.9,3,2,4,3,36,M,Gen Y,2-3 Yrs,2,ME,14--15,10,100,100,66.666666,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,100,33.333333,100,100,100,2--3 Years,Active,Active
85446,FPG,Business Development,30-34 Years,Gen Y,F,Above 5 Yrs,14--15,EE,3,0.7 - 0.8,5,4,3,6,40,M,Gen Y,Above 5 Yrs,10,ME,16 & Above,12.5,100,100,33.333333,100,100,50,83.333333,100,66.666666,100,100,100,100,100,50,0,66.666666,100,33.333333,100,100,100,1--2 Years,Active,Active
86287,eKart,City logistics,35-39 Years,Gen Y,M,Above 5 Yrs,8--9,EE,2,0.6 - 0.7,5,3,3,10,36,M,Gen Y,Above 5 Yrs,2,EE,8--9,19,100,100,100,100,100,100,100,100,33.333333,100,100,50,100,100,100,100,100,100,100,100,100,100,< 6 Months,Active,Active
107402,CDO&M3,Buying,30-34 Years,Gen Y,M,3-4 Yrs,10--11,EE,1,0.7 - 0.8,2,2,5,1,35,M,Gen Y,2-3 Yrs,7,EE,14--15,11,33.333333,0,0,100,0,0,33.333333,33.333333,0,100,0,0,100,0,50,0,33.333333,50,0,100,0,0,1--2 Years,Separated,Exit
109038,eKart,Grocery,30-34 Years,Gen Y,M,2-3 Yrs,8--9,EE,1,0.6 - 0.7,2,1,2,0,31,M,Gen Y,2-3 Yrs,4,ME,10--11,21,33.333333,50,66.666666,33.333333,0,0,83.333333,33.333333,33.333333,100,50,50,100,0,0,0,0,0,33.333333,100,0,0,1--2 Years,Separated,Exit
109990,SSE,Software Development Engineering,25-29 Years,Gen Z,M,2-3 Yrs,8--9,EE,1,0.7 - 0.8,2,1,6,0,36,M,Gen Y,Above 5 Yrs,18,EE,14--15,26,100,100,66.666666,100,100,50,100,100,100,100,100,100,100,0,100,50,66.666666,100,100,100,0,100,< 6 Months,Separated,Exit
128540,CFP,System Engineering,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,1+,1,0,0,0,42,M,Gen X,Above 5 Yrs,10,ME,14--15,6.8,0,50,0,0,0,100,66.666666,0,33.333333,0,0,0,100,0,50,100,33.333333,0,0,100,100,100,2--3 Years,Separated,Exit
128881,UAR,UI Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,EE,1,0.7 - 0.8,1,1,3,0,36,M,Gen Y,Above 5 Yrs,2,ME,10--11,33,66.666666,0,66.666666,0,0,50,83.333333,66.666666,33.333333,100,33.333333,0,100,0,0,0,0,0,66.666666,100,0,-100,< 6 Months,Separated,Exit
113199,CDO&M3,Sell,30-34 Years,Gen Y,M,2-3 Yrs,10--11,ME,1,0.8 - 0.9,2,2,2,0,35,F,Gen Y,1-2 Yrs,1,EE,10--11,7.8,33.333333,50,33.333333,0,50,0,33.333333,33.333333,33.333333,0,33.333333,0,100,0,0,100,33.333333,50,33.333333,100,0,-100,< 1Year,Separated,Exit
140818,UAR,Management,35-39 Years,Gen Y,M,Above 5 Yrs,14--15,ME,0,0.7 - 0.8,0,0,0,3,45,M,Gen X,3-4 Yrs,8,ME,16 & Above,0,100,50,100,100,50,0,100,100,33.333333,100,50,100,100,0,50,100,66.666666,100,66.666666,100,100,100,1--2 Years,Separated,Exit
142014,Flipkart Group,Ethics & Compliance,35-39 Years,Gen Y,M,6 Months - 1 Yr,14--15,ME,0,0.7 - 0.8,0,0,0,0,40,M,Gen Y,Above 5 Yrs,7,ME,14--15,8,66.666666,100,66.666666,33.333333,100,100,100,100,33.333333,100,100,100,100,0,50,100,100,100,100,100,100,100,< 1Year,Separated,Exit
81580,CDO&M3,Ads Operations,35-39 Years,Gen Y,F,Above 5 Yrs,10--11,ME,2,0.6 - 0.7,3,3,6,1,44,M,Gen X,Above 5 Yrs,8,EE,14--15,20,66.666666,50,66.666666,100,50,50,100,100,100,100,83.333333,50,100,0,50,50,100,100,100,100,100,100,< 1Year,Separated,Exit
944058,Flipkart Wholesale,Business Development,25-29 Years,Gen Y,M,2-3 Yrs,10--11,ME,0,0.7 - 0.8,0,0,2,0,41,M,Gen Y,2-3 Yrs,15,ME,14--15,15,100,100,66.666666,100,100,100,66.666666,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,< 1Year,Separated,Exit
944299,HR,Learning and Development,30-34 Years,Gen Y,M,2-3 Yrs,10--11,ME,0,0.6 - 0.7,0,0,2,2,44,M,Gen X,3-4 Yrs,8,EE,14--15,9,94.444444,83.333333,88.888888,100,91.666666,66.666666,94.444444,83.333333,100,100,86.111111,75,100,83.333333,100,83.333333,88.888888,75,94.444444,100,66.666666,83,< 1Year,Separated,Exit
945837,Flipkart Wholesale,Analytics,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.1 - 0.6,0,0,0,0,41,M,Gen Y,2-3 Yrs,15,ME,14--15,9,100,100,66.666666,100,100,100,66.666666,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,< 1Year,Separated,Exit
140491,UAR,Design - Copy/Content,25-29 Years,Gen Z,F,3-4 Yrs,8--9,ME,0,0.6 - 0.7,1,0,0,0,35,M,Gen Y,Above 5 Yrs,2,MSE,10--11,9,66.666666,50,100,100,100,50,83.333333,100,66.666666,100,50,0,100,0,0,100,66.666666,100,66.666666,100,100,0,1--2 Years,Separated,Exit
90717,eKart,Control Tower,35-39 Years,Gen Y,F,4-5 Yrs,12--13,ME,1,0.9 - 1,3,2,4,9,46,M,Gen X,Above 5 Yrs,6,ME,14--15,10,100,0,0,66.666666,50,50,50,100,0,100,0,100,100,0,50,0,33.333333,50,100,100,100,100,3--4 Years,Separated,Exit
934929,Flipkart Wholesale,Business Development,30-34 Years,Gen Y,F,Above 5 Yrs,12--13,EE,1,0.7 - 0.8,0,0,0,0,41,M,Gen Y,2-3 Yrs,15,ME,14--15,12,100,100,66.666666,100,100,100,66.666666,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,< 6 Months,Separated,Exit
103027,Flipkart Corp,Business Finance,30-34 Years,Gen Y,M,4-5 Yrs,10--11,EE,2,0.7 - 0.8,1,2,5,1,42,M,Gen X,1-2 Yrs,5,ME,14--15,11,66.666666,0,66.666666,66.666666,0,0,66.666666,66.666666,66.666666,0,50,0,100,0,50,50,33.333333,50,33.333333,100,0,0,1--2 Years,Active,Active
103077,CDO&M3,Business Development,25-29 Years,Gen Y,F,4-5 Yrs,10--11,ME,1,0.8 - 0.9,0,2,3,2,36,M,Gen Y,1-2 Yrs,5,EE,14--15,0,66.666666,100,33.333333,100,50,50,100,33.333333,100,100,33.333333,0,100,0,100,100,66.666666,50,66.666666,100,100,100,3--4 Years,Active,Active
103863,CDO&M3,Category Marketing,30-34 Years,Gen Y,M,3-4 Yrs,12--13,ME,2,0.6 - 0.7,0,2,3,4,42,M,Gen X,4-5 Yrs,4,ME,14--15,10,100,50,100,66.666666,50,50,83.333333,100,100,100,83.333333,100,100,0,0,50,100,100,33.333333,100,100,100,< 1Year,Active,Active
106250,SXP,Product Management,30-34 Years,Gen Y,M,3-4 Yrs,12--13,EE,2,0.6 - 0.7,6,3,4,0,42,M,Gen X,2-3 Yrs,4,ME,14--15,17.5,66.666666,50,66.666666,100,50,50,100,100,100,100,100,100,100,0,0,100,100,50,33.333333,100,100,100,< 6 Months,Active,Active
103582,CDO&M3,Buying,25-29 Years,Gen Y,F,3-4 Yrs,12--13,EE,2,0.7 - 0.8,3,4,5,1,34,M,Gen Y,Above 5 Yrs,5,ME,14--15,12,66.666666,50,66.666666,100,50,50,50,66.666666,66.666666,100,83.333333,50,100,0,100,0,100,100,100,100,100,100,1--2 Years,Active,Active
107156,HR,Learning and Development,35-39 Years,Gen Y,M,3-4 Yrs,10--11,ME,1,0.7 - 0.8,3,1,4,0,50,M,Gen X,Above 5 Yrs,6,ME,14--15,9,66.666666,50,66.666666,66.666666,100,50,50,66.666666,100,0,83.333333,0,100,0,50,0,33.333333,0,0,100,100,100,2--3 Years,Active,Active
107151,CFP,Analytics,25-29 Years,Gen Y,M,3-4 Yrs,10--11,EE,2,0.7 - 0.8,1,2,1,0,41,M,Gen Y,2-3 Yrs,11,ME,14--15,51.8,66.666666,100,66.666666,33.333333,100,50,100,66.666666,66.666666,100,66.666666,50,100,0,50,50,33.333333,100,100,100,100,100,< 6 Months,Active,Active
104282,eKart,Large Operations,30-34 Years,Gen Y,F,3-4 Yrs,12--13,EE,1,0.8 - 0.9,3,3,4,5,35,F,Gen Y,Above 5 Yrs,6,ME,14--15,13,0,0,33.333333,33.333333,0,0,100,33.333333,66.666666,100,50,100,100,0,50,0,66.666666,100,33.333333,100,100,0,2--3 Years,Active,Active
109187,CDO&M3,Brand Manager,30-34 Years,Gen Y,M,2-3 Yrs,10--11,OP,1,0.9 - 1,0,2,6,2,41,F,Gen Y,0-3 Months,6,ME,14--15,15,33.333333,0,66.666666,66.666666,100,0,83.333333,100,0,0,66.666666,100,100,0,50,0,100,0,0,100,100,100,1--2 Years,Active,Active
108801,SSE,Product Management,25-29 Years,Gen Y,M,2-3 Yrs,10--11,EE,1,0.6 - 0.7,3,1,4,0,35,M,Gen Y,3-4 Yrs,8,EE,14--15,15,66.666666,100,100,66.666666,50,100,83.333333,100,66.666666,100,100,100,100,0,50,100,100,100,66.666666,100,100,100,1--2 Years,Active,Active
105000,eKart,City logistics,30-34 Years,Gen Y,M,3-4 Yrs,8--9,ME,1,0.8 - 0.9,3,2,2,26,40,M,Gen Y,Above 5 Yrs,6,ME,10--11,7.7,33.333333,0,66.666666,0,0,0,50,66.666666,66.666666,100,100,50,100,0,0,0,100,50,0,100,0,0,1--2 Years,Active,Active
105125,Flipkart Wholesale,Business Development,30-34 Years,Gen Y,M,3-4 Yrs,12--13,ME,2,0.7 - 0.8,5,1,6,8,41,M,Gen Y,2-3 Yrs,15,ME,14--15,12,100,100,66.666666,100,100,100,66.666666,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,< 1Year,Active,Active
110859,eKart,Large Operations,35-39 Years,Gen Y,M,2-3 Yrs,8--9,EE,0,0.7 - 0.8,1,0,1,0,38,M,Gen Y,Above 5 Yrs,14,EE,10--11,11,100,100,100,100,100,100,100,100,100,100,50,50,100,0,100,100,33.333333,100,100,100,100,100,2--3 Years,Active,Active
106606,FPG,Business Development,30-34 Years,Gen Y,F,3-4 Yrs,12--13,ME,1,0.8 - 0.9,3,0,0,1,34,F,Gen Y,Above 5 Yrs,6,EE,14--15,8.5,66.666666,100,100,66.666666,100,50,100,66.666666,100,100,100,100,100,0,50,100,33.333333,100,66.666666,100,0,100,1--2 Years,Active,Active
128227,Flipkart Wholesale,Human Resources Business Partnering,30-34 Years,Gen Y,F,2-3 Yrs,10--11,EE,1,0.8 - 0.9,2,2,1,0,34,M,Gen Y,Above 5 Yrs,6,EE,14--15,15.5,66.666666,50,33.333333,0,100,50,50,33.333333,66.666666,100,33.333333,0,100,0,50,100,33.333333,100,66.666666,100,100,-100,< 6 Months,Active,Active
128544,CDO&M3,Buying,30-34 Years,Gen Y,M,1-2 Yrs,12--13,ME,0,0.7 - 0.8,2,1,5,3,34,M,Gen Y,Above 5 Yrs,4,ME,14--15,9,66.666666,100,33.333333,66.666666,100,0,83.333333,66.666666,100,100,100,50,100,0,100,50,66.666666,50,66.666666,100,100,100,2--3 Years,Active,Active
128608,Flipkart Group,Ethics & Compliance,25-29 Years,Gen Y,F,1-2 Yrs,10--11,ME,1,0.1 - 0.6,0,2,1,0,35,M,Gen Y,1-2 Yrs,5,ME,14--15,17,33.333333,100,100,33.333333,50,50,100,33.333333,100,0,16.666666,0,100,0,50,100,66.666666,50,100,100,100,100,< 6 Months,Active,Active
117946,OneTech Management,Executive Assistant,35-39 Years,Gen Y,F,Above 5 Yrs,8--9,EE,0,1+,0,1,0,0,44,M,Gen X,3-4 Yrs,14,EE,16 & Above,8,66.666666,50,66.666666,100,100,0,83.333333,66.666666,66.666666,100,100,0,100,0,100,100,66.666666,100,66.666666,100,100,0,2--3 Years,Active,Active
128784,Flipkart Group,Public Relations,30-34 Years,Gen Y,F,1-2 Yrs,12--13,EE,1,0.6 - 0.7,1,1,0,0,43,F,Gen X,3-4 Yrs,2,ME,14--15,22,66.666666,100,33.333333,100,50,50,100,66.666666,100,100,100,100,100,0,50,100,66.666666,100,100,100,100,100,< 6 Months,Active,Active
